rowNumber,stationId,Location,Address
710,16201110,Point(137.3054004 36.7490583),富山市水橋畠等２９８－１１
711,16201140,Point(137.2215421 36.654799),富山市赤田５０－１
712,16201400,Point(137.2331301 36.7425277),富山市蓮町４－３－１０
713,16201510,Point(137.2115311 36.6930988),富山市本丸１
714,16201520,Point(137.2359058 36.7222389),富山市豊田町２－９３－１
715,16202060,Point(137.0564571 36.79397540000001),高岡市伏木東一宮１－６
716,16202520,Point(137.0194935 36.7590496),高岡市大坪町
717,16203030,Point(137.1475746 36.76380270000001),射水市東明中町５－３
718,16204090,Point(137.4080761 36.8288656),魚津市北鬼江１－１０７－１
719,16205180,Point(136.9919991 36.8437282),氷見市窪１２４１
720,16206240,Point(137.3492112 36.7508582),滑川市上島４７１
721,16207011,Point(137.4458386 36.8830286),黒部市植木１１８
722,16208120,Point(136.9892421 36.6291085),砺波市太田１４３９
723,16209100,Point(136.8710475 36.6727774),小矢部市泉町６２４
724,16342060,Point(137.5054376 36.9363581),下新川郡入善町入膳３９４５
725,16362010,Point(137.1533565 36.6581297),富山市笹倉１２９
726,16381010,Point(137.0996556 36.7002692),射水市中太閣山１７－１
727,16408060,Point(136.9087054 36.5981836),南砺市柴田屋１５３
728,17201090,Point(136.6061372 36.5526505),金沢市新保本１－１４９
729,17201110,Point(136.6772214 36.5561283),金沢市小立野５－１１－１
730,17201290,Point(136.6507388 36.5670356),金沢市長町１－１０－３５
731,17201300,Point(136.6355342 36.5898381),金沢市西念３－４－２５
732,17201310,Point(136.603013 36.598011),金沢市寺中町へ－６０
733,17201320,Point(136.6758186 36.5950351),金沢市小坂町北９５
734,17201550,Point(136.655011 36.5720051),金沢市武蔵町１５－１
735,17201560,Point(136.6517671 36.5601426),金沢市片町２－２－２０
736,17201650,Point(136.6488859 36.5278205),金沢市山科1丁目地内
737,17202190,Point(136.9489741 37.0500257),七尾市小島町二３３－４
738,17202200,Point(136.9274598 37.0804681),七尾市石崎町香島１丁目９６
739,17202240,Point(137.01172 37.0623092),七尾市大田町赤崎
740,17203140,Point(136.4613455 36.4081689),小松市園町ホ８２
741,17204010,Point(136.9570098 37.2953024),輪島市三井町洲衛１０部１１番１
742,17205020,Point(137.2700595 37.4414281),珠洲市野々江町シ部３２
743,17206010,Point(136.3156813 36.3022064),加賀市大聖寺南町二２１
744,17207010,Point(136.7784319 36.8926336),羽咋市旭町ユ２０
745,17208010,Point(136.5633768 36.51968069999999),白山市馬場２－７
746,17208020,Point(136.5759986 36.4706986),白山市山島台４ー８１
747,17321010,Point(136.4553535 36.4464386),能美市浜町ワ７２－１
748,17342010,Point(136.4767669 36.4733797),白山市湊町３－５
749,17344520,Point(136.6008578 36.5464656),野々市市御経塚5丁目84番地
750,17361010,Point(136.7278147 36.6685908),河北郡津幡町加賀爪ニ３
751,17365010,Point(136.6295955 36.6337294),河北郡内灘町緑台１－２７２
752,17401010,Point(136.8928695 37.0612656),七尾市田鶴浜町ニ１２０
753,17404010,Point(136.9170166 36.9663847),鹿島郡中能登町井田イ-２７
754,17405010,Point(136.9963988 37.1219596),七尾市能登島向田町馬付谷内３８
755,18201040,Point(136.2228653 36.0557685),福井市豊島２丁目５番２６号
756,18201060,Point(136.0996008 36.1468082),福井市石橋町３２字イノ上２５４－１
757,18201070,Point(136.2740169 36.0518113),福井市河水町18-8
758,18201540,Point(136.2315365 36.031118),福井市下六条町１７字立原２番
759,18202020,Point(136.0617979 35.6538374),敦賀市松栄町７番２８
760,18202190,Point(136.0530522 35.6285461),敦賀市新和町２丁目３３番１号
761,18202530,Point(136.0663554 35.6315696),敦賀市古田刈６６号１３０３番地
762,18203010,Point(136.1585528 35.9082123),越前市平出１丁目６番１号
763,18203100,Point(136.2247956 35.8949141),越前市上真柄町４４－６
764,18203110,Point(136.1716563 35.9211463),越前市家久町１０５－１３
765,18203120,Point(136.066801 35.8789555),越前市越前市丸岡町 31-37-5
766,18204010,Point(135.7491371 35.4982926),小浜市千種１－６－１３
767,18205010,Point(136.4879846 35.9916181),大野市水落町７－２１
768,18207010,Point(136.1840498 35.9701608),鯖江市水落町４丁目１３番２３号
769,18207050,Point(136.1933469 35.9797543),鯖江市御幸町３丁目
770,18207080,Point(136.199426 35.9371206),鯖江市定次町４２番地
771,18207520,Point(136.1878136 35.9615906),鯖江市水落町２丁目３０－１
772,18361010,Point(136.1440042 36.1903645),坂井市山岸３１字１番地
773,18363010,Point(136.2285256 36.2121657),あわら市市姫２丁目２－１０
774,18363020,Point(136.2686225 36.1972996),あわら市中川１８号１０番
775,18366010,Point(136.2262878 36.1663818),坂井市上新庄２８番２１
776,18381010,Point(136.2472179 35.9191911),越前市定友２１－５－１
777,18441010,Point(135.9092309 35.5489531),三方上中郡若狭町中央１－２
778,19201011,Point(138.5683089 35.6620982),甲府市丸の内１－１８－１
779,19201020,Point(138.5499996 35.6721125),甲府市富士見１－７－３１
780,19201510,Point(138.558107 35.6362127),甲府市国母６－５－１
781,19202030,Point(138.8010438 35.4805617),富士吉田市上吉田１丁目２－５
782,19204010,Point(138.8970679 35.5398),都留市田原三丁目３－３
783,19205020,Point(138.7129066 35.7037494),甲州市塩山上塩後１２３９－１
784,19206010,Point(138.9338621 35.6081699),大月市大月町花咲１６０８－３
785,19207030,Point(138.4586601 35.70077740000001),韮崎市本町４丁目２－４
786,19321030,Point(138.6601942 35.6485351),笛吹市石和町上平井1047-1
787,19366010,Point(138.4462495 35.2896864),南巨摩郡南部町南部9103-3
788,19390030,Point(138.4953278 35.6050435),南アルプス市鏡中條１６４２－２
789,19441030,Point(139.1087935 35.630171),上野原市上野原３８３２
790,20201030,Point(138.173771 36.6356949),長野市安茂里米村１９７８
791,20201070,Point(138.2179159 36.6673422),長野市吉田１丁目２－４０
792,20201110,Point(138.1436485 36.5800196),長野市篠ノ井布施高田下居坂７０１－１
793,20201140,Point(138.2062966 36.6046906),長野市真島町真島２２６８－１
794,20201150,Point(138.2822794 36.7119053),長野市豊野町豊野６３１
795,20201510,Point(138.1871296 36.5975303),長野市小島田町８０５－１１
796,20201520,Point(138.190476 36.6500571),長野市大字鶴賀上千歳町１３６５－２
797,20202050,Point(137.9435318 36.2348871),松本市島立１０２０
798,20202510,Point(137.9552219 36.2304235),松本市渚４５
799,20203010,Point(138.2603884 36.4006858),上田市材木町１－２－６
800,20204510,Point(138.0505925 36.1288316),岡谷市今井１６６０－３
801,20205010,Point(137.8294179 35.5137784),飯田市追手町２－６７８
802,20206010,Point(138.1073764 36.0339667),諏訪市上川１－１６４４－１０
803,20207010,Point(138.3115531 36.6551775),須坂市須坂山崎８１２－２
804,20208020,Point(138.4366118 36.3263894),小諸市与良町6-5-5
805,20209010,Point(137.9577936 35.8401194),伊那市荒井３４９７
806,20211010,Point(138.3726244 36.7449795),中野市中央１－４－１９
807,20212160,Point(137.8621682 36.5078617),大町市大町１０５８－２
808,20216510,Point(138.1213004 36.5413588),千曲市粟佐１０６４－４
809,20217020,Point(138.4615629 36.2295551),佐久市跡部６５－１
810,20421030,Point(137.6879986 35.8390986),木曽郡木曽町福島2757-1
811,20485950,Point(137.8162936 36.7352035),北安曇郡白馬村北城4488-227
812,21201010,Point(136.7589202 35.4222141),岐阜市八ツ寺町1-7
813,21201020,Point(136.7511741 35.385969),岐阜市茜部菱野２－１１５～１１８
814,21201030,Point(136.7719591 35.457029),岐阜市福光東３－１９
815,21201520,Point(136.7575191 35.4237855),岐阜市明徳町１１
816,21202020,Point(136.6113011 35.3579319),大垣市西外側町２－４９
817,21202050,Point(136.6242418 35.3410761),大垣市築捨町１－１５９－２
818,21202510,Point(136.6216697 35.35264530000001),大垣市禾森町４－４９
819,21203010,Point(137.252156 36.146145),高山市花岡町２－１８
820,21205360,Point(136.9180744 35.4921453),関市西本郷通４丁目２番９号
821,21206010,Point(137.5006558 35.4875251),中津川市かやの木町２－１
822,21208010,Point(137.2554376 35.3618194),瑞浪市上平町１－２９
823,21209020,Point(136.7027971 35.3197801),羽島市竹鼻町８６
824,21210501,Point(137.433032 35.449862),恵那市長島町正家後田１０６７－７１
825,21211010,Point(137.030104 35.4535332),美濃加茂市新池町３－４－１
826,21212510,Point(137.1753647 35.3573259),土岐市泉池ノ上町２－３
827,21213020,Point(136.8791195 35.4104376),各務原市蘇原中央町２－１－２
828,21214510,Point(137.0454931 35.4335822),可児市今渡１６８０
829,21215950,Point(136.68265 35.5774358),山県市長滝釜ヶ谷27-7-3
830,21218010,Point(136.6574838 35.4333158),本巣市下真桑1000
831,21220010,Point(137.2074429 35.8841895),下呂市萩原町羽根２６０５－１
832,21541010,Point(137.1698897 35.3022716),多治見市１１９４番地の１
833,22102010,Point(138.4184995 34.9510998),静岡市駿河区宮竹2-11-1
834,22103010,Point(138.4477689 35.0021953),静岡市清水区草薙3-9-20
835,22132540,Point(137.7864167 34.7309131),浜松市東区安新町１８１－２
836,22135010,Point(137.5560849 34.8031164),浜松市北区三ヶ日町三ヶ日500番地の1
837,22137010,Point(137.8160709 34.8726387),浜松市天竜区二俣町二俣481番地
838,22201030,Point(138.4066959 34.9960412),静岡市葵区沓谷５丁目４７－１
839,22201060,Point(138.3682366 34.9376858),静岡市駿河区みずほ３丁目９－１
840,22201090,Point(138.3366179 34.9856239),静岡市葵区羽鳥6-9-1
841,22201500,Point(138.3802631 34.9701157),静岡市葵区常磐町３丁目１－１
842,22201530,Point(138.3339796 34.9395167),静岡市葵区丸子5491-2
843,22202040,Point(137.7154234 34.7028525),浜松市中区鴨江２－１７－１
844,22202080,Point(137.6689744 34.7270705),浜松市西区神ヶ谷町３４９０
845,22202120,Point(137.7728225 34.7567388),浜松市東区大瀬町2218
846,22202150,Point(137.7648676 34.6936794),浜松市南区芳川町８０
847,22202160,Point(137.7163502 34.7625729),浜松市中区高丘東３－５１－１
848,22202520,Point(137.7279959 34.70546830000001),浜松市中区伝馬町３１１－１４
849,22202530,Point(137.7492291 34.7072769),浜松市中区相生町２３－２
850,22203010,Point(138.8566554 35.1069864),沼津市高島本町１－３
851,22204010,Point(138.4895816 35.0157291),静岡市清水区旭町６－８
852,22204020,Point(138.5217943 35.0009337),静岡市清水区三保１０６９－１
853,22204090,Point(138.4712296 35.0492781),静岡市清水区庵原２４５
854,22204100,Point(138.52772 35.0605373),静岡市清水区興津中町１２８８
855,22204510,Point(138.4849112 35.0421505),静岡市清水区庵原町９７－２
856,22205010,Point(139.0687318 35.0956064),熱海市水口町１３－１５
857,22206010,Point(138.9186068 35.1183974),三島市北田町４－４７
858,22206510,Point(138.9171345 35.1117417),三島市南田町２８８－１
859,22207010,Point(138.6216999 35.2220957),富士宮市弓沢町１５０
860,22208020,Point(139.1020812 34.9656121),伊東市大原２丁目１番１号
861,22209010,Point(138.1760238 34.8363491),島田市中央町１－１
862,22210010,Point(138.6774781 35.1540954),富士市津田 216-4
863,22210020,Point(138.7157909 35.17063479999999),富士市比奈２１２６
864,22210030,Point(138.6861088 35.1845488),富士市広見本町１－１
865,22210040,Point(138.7038898 35.1389897),富士市鈴川中町２８－１
866,22210050,Point(138.6482895 35.1907845),富士市久沢２－３－１
867,22210060,Point(138.6873481 35.212562),富士市大渕２９２０
868,22210070,Point(138.6468898 35.1624746),富士市中島３２０－１
869,22210160,Point(138.7640341 35.1497288),富士市西船津２２０
870,22210170,Point(138.5998848 35.1758502),富士市南松野１４７６
871,22210510,Point(138.6651499 35.1566585),富士市蓼原２８－１１地先
872,22210520,Point(138.6576871 35.1346961),富士市宮島１４２５－３地先
873,22211010,Point(137.8508728 34.7171835),磐田市国府台６－１
874,22212010,Point(138.3122149 34.8648717),焼津市焼津２丁目１０－２８
875,22213010,Point(137.9976964 34.769027),掛川市長谷1-1-１
876,22213510,Point(138.0174331 34.7810373),掛川市下西郷１１２番地地先
877,22214010,Point(138.269266 34.848539),藤枝市高柳２－３６１－３
878,22214510,Point(138.2712184 34.8764267),藤枝市郡９７０
879,22215010,Point(138.9341083 35.3088081),御殿場市萩原４８３
880,22216010,Point(137.9248349 34.7502332),袋井市新屋一丁目１番地の１
881,22218010,Point(137.7915988 34.7918944),浜松市浜北区横須賀８００
882,22219010,Point(138.9452334 34.6795476),下田市東本郷１丁目５－１８
883,22220010,Point(138.9076905 35.1794563),裾野市石脇字佐野堰５５７番１
884,22221010,Point(137.5316085 34.7184684),湖西市吉美３２６８
885,22327010,Point(138.9580767 35.0121162),伊豆の国市田京山崎７４０－５
886,22381010,Point(138.6230211 35.14851),富士市岩渕８５５－３
887,22382010,Point(138.5969257 35.1180803),静岡市清水区清水区蒲原新田2-2319-1
888,22402010,Point(138.2930268 34.8076588),焼津市宗高428
889,22423010,Point(138.2246211 34.7399973),牧之原市静波４４７－１
890,22447010,Point(138.055009 34.6658332),掛川市三俣６２０
891,22522010,Point(137.670722 34.8345381),浜松市北区引佐町井伊谷616-5
892,23101010,Point(136.9755257 35.1755997),名古屋市千種区鹿子殿２１－１
893,23103011,Point(136.9072677 35.1969562),名古屋市北区田幡２－４－５
894,23103020,Point(136.902328 35.2110807),名古屋市北区福徳町広瀬島３５０－４
895,23104510,Point(136.8839871 35.2045697),名古屋市西区新福寺町２－１－２
896,23105050,Point(136.8627935 35.1696351),名古屋市中村区名楽町４－７－１８
897,23106018,Point(136.8998058 35.1601378),名古屋市中区大須２丁目４０４番地先
898,23107020,Point(136.960426 35.1442526),名古屋市昭和区滝川町１３１
899,23109520,Point(136.9024063 35.1319576),名古屋市熱田区旗屋一丁目10-45
900,23110040,Point(136.8803126 35.1375442),名古屋市中川区元中野町２－１１
901,23110050,Point(136.8127001 35.1404408),名古屋市中川区春田３－２１５
902,23111010,Point(136.8419735 35.1061208),名古屋市港区惟信町２－２６２
903,23111021,Point(136.8880309 35.1033076),名古屋市港区港陽１－１－６５
904,23112020,Point(136.9137329 35.076772),名古屋市南区松下町２－１
905,23112060,Point(136.9252776 35.1095832),名古屋市南区汐田町１３０４
906,23112510,Point(136.923761 35.0850386),名古屋市南区元塩町２
907,23113010,Point(136.9765267 35.2033163),名古屋市守山区小幡１－３－１
908,23114010,Point(136.9371018 35.069614),名古屋市緑区大高町字町屋川１
909,23116010,Point(136.9748319 35.1225652),名古屋市天白区島田２－２０１
910,23201030,Point(137.3442542 34.7170795),豊橋市大崎町字柿ノ木１６
911,23201040,Point(137.4392382 34.7851153),豊橋市石巻町字西浦１６
912,23201060,Point(137.3877138 34.6983498),豊橋市野依町字諏訪149-1
913,23201170,Point(137.4479205 34.7252843),豊橋市大岩町字東郷内１１１－１
914,23201520,Point(137.415512 34.7637775),豊橋市吾妻町８４－１
915,23201540,Point(137.391511 34.7692439),豊橋市今橋町１
916,23202030,Point(137.2908714 34.9192891),岡崎市樫山町字山ノ神21-31
917,23202040,Point(137.1708294 34.9205716),岡崎市庄司田１丁目１７
918,23202510,Point(137.1882268 34.9467181),岡崎市大平町二の沢６７
919,23202550,Point(137.1418898 34.9626945),岡崎市矢作町字馬乗１１０－１
920,23202560,Point(137.16485 34.9825611),岡崎市鴨田町字広元３０６
921,23203010,Point(136.8080322 35.3155185),一宮市松降通７－２７－１
922,23204510,Point(137.0866005 35.2222888),瀬戸市陶原町５－６０
923,23205050,Point(136.938086 34.8946169),半田市東洋町１－３－６
924,23206270,Point(136.9599334 35.2566883),春日井市朝宮町４丁目１－２
925,23206530,Point(136.9582211 35.2354414),春日井市若草通2丁目１－１
926,23207010,Point(137.3769853 34.8265109),豊川市金屋西町３－１１
927,23207510,Point(137.3474414 34.8182902),豊川市桜町１丁目３－１０９
928,23208530,Point(136.740152 35.1736733),津島市埋田町２－１２３－１
929,23209080,Point(136.9776791 34.8377737),碧南市川口町１－１６９
930,23209510,Point(136.9969096 34.8833197),碧南市源氏神明町１
931,23210040,Point(136.9996813 34.9871454),刈谷市寿町1-409
932,23211020,Point(137.119018 35.0219377),豊田市竹元町南細畔３
933,23211040,Point(137.1401721 35.0847873),豊田市三軒町６－２３－５
934,23211050,Point(137.1621075 35.1551647),豊田市加納町西股７５
935,23211060,Point(137.1907886 35.0818775),豊田市宝来町４－７５８－１０
936,23211530,Point(137.0794988 35.0166319),豊田市花園町新田42-7
937,23212030,Point(137.0791565 34.9691614),安城市池浦町茶筅木１
938,23213010,Point(137.0762474 34.8788017),西尾市八ツ面町蔵屋敷９９
939,23214010,Point(137.2221731 34.829088),蒲郡市御幸町３３５０－１
940,23215010,Point(136.9443313 35.3640517),犬山市大字五郎丸字下前田１
941,23216110,Point(136.8331928 34.8806346),常滑市新開町６－３－２
942,23217010,Point(136.8674351 35.3427634),江南市古知野町花霞７４
943,23218010,Point(136.7497289 35.3082578),一宮市小信中島字川南１２－３
944,23219010,Point(136.9187659 35.2932711),小牧市小牧１丁目３２１
945,23220510,Point(136.7803512 35.2482443),稲沢市稲府町1
946,23221010,Point(137.5064734 34.91175339999999),新城市平井字新栄８３
947,23222010,Point(136.9121266 35.0427414),東海市名和町南之山１０－１３
948,23222020,Point(136.8905668 35.0122987),東海市高横須賀町大塚３６
949,23223010,Point(136.9632992 35.0140404),大府市桃山町５－４４
950,23224030,Point(136.8320953 34.9470411),知多市大草字北ノ田８１
951,23225040,Point(137.0507759 35.0013115),知立市広見３－１
952,23226010,Point(137.0361451 35.2130968),尾張旭市東大道町山の内２４１９－５
953,23227010,Point(136.9886334 34.9241337),高浜市青木町６－１－１５
954,23228010,Point(136.8776855 35.2813226),岩倉市中本町字出口白山１－４
955,23229010,Point(137.0076365 35.0616221),豊明市西川町横井４－１５
956,23230510,Point(137.0175681 35.1265174),日進市浅田町西田面47-1
957,23233510,Point(136.8582901 35.2167225),清須市阿原九丁田１９２－１
958,23302010,Point(137.0543488 35.0945507),愛知郡東郷町春木字申下１３３５－１
959,23303020,Point(137.0625597 35.15298380000001),日進市五色園２－２７１６
960,23304010,Point(137.0520777 35.178353),長久手市岩作権代30-3
961,23342010,Point(136.9144448 35.2490406),西春日井郡豊山町大字豊場字城屋敷１１７
962,23342510,Point(136.9092046 35.250402),西春日井郡豊山町大字豊場字栄８０
963,23381010,Point(136.770863 35.3440604),一宮市木曽川町黒田字北宿二ノ切２４７－１
964,23421010,Point(136.7937027 35.1566865),あま市七宝町伊福河原２８
965,23422510,Point(136.7883665 35.1838565),あま市篠田稲荷７６
966,23425510,Point(136.7785366 35.1283486),海部郡蟹江町八幡２丁目13
967,23427510,Point(136.8149927 35.0744635),海部郡飛島村飛島新田字竹之郷５
968,23428010,Point(136.7228398 35.1106685),弥富市前ヶ須町南本田３７９－１と３７９－３
969,23441010,Point(136.913089 34.9331407),知多郡阿久比町大字卯坂字半田ヶ峰１
970,23442010,Point(136.9652933 34.9766915),知多郡東浦町大字緒川字政所２０
971,23446020,Point(136.8585363 34.7873666),知多郡美浜町大字奥田字儀路６７－１
972,23447010,Point(136.9141788 34.852088),知多郡武豊町字長尾山１９
973,23481010,Point(137.0300565 34.8124489),西尾市一色町前野新田３４番地
974,23501010,Point(137.172655 34.8787698),額田郡幸田町大字大草字三ツ石１８
975,23604010,Point(137.3188633 34.8098894),豊川市御津町御馬加美15
976,23621071,Point(137.2804764 34.6962171),田原市浦町西側85-1
977,23623020,Point(137.1083519 34.6226339),田原市古田町岡ノ越6-4
978,24201020,Point(136.3715338 34.6582943),津市白山町二本木3769-1
979,24201030,Point(136.4801737 34.7448059),津市河辺町字長2210-5
980,24202010,Point(136.642778 34.9281307),四日市市磯津町旧海岸堤塘敷
981,24202030,Point(136.6217499 34.9466537),四日市市海山道町１－１５３２－１
982,24202050,Point(136.6419677 35.0087051),四日市市大字茂福字横座６６８－１
983,24202060,Point(136.5916468 34.9816252),四日市市尾平町字永代寺
984,24202360,Point(136.5897226 34.931522),四日市市小古曽町字西谷
985,24202370,Point(136.5964811 35.03688959999999),四日市市北山町１１６９
986,24202510,Point(136.6331651 34.96528190000001),四日市市蔵町４－１７
987,24202520,Point(136.5553873 34.9941812),四日市市菅原町南川原６８－１
988,24202530,Point(136.6548337 35.0051925),四日市市富田二丁目４－１５
989,24202540,Point(136.6234786 35.0384617),四日市市伊坂町字上ノ山
990,24203010,Point(136.7091012 34.5015958),伊勢市一之木5-5-3
991,24204010,Point(136.5408246 34.5619693),松阪市久保町２７６
992,24204510,Point(136.5140642 34.6202421),松阪市中道町３４５
993,24205010,Point(136.6728604 35.0620946),桑名市桑名市大字上野字笠松
994,24205510,Point(136.6726465 35.05608),桑名市繁松新田字宮之割42番地の1
995,24206020,Point(136.1426014 34.7589115),伊賀市緑ヶ丘本町４１５３
996,24206030,Point(136.215278 34.825904),伊賀市下柘植725
997,24207020,Point(136.5528094 34.87787540000001),鈴鹿市算所５丁目１７－１
998,24207510,Point(136.589007 34.837948),鈴鹿市白子駅前6-33
999,24208010,Point(136.0915959 34.62280730000001),名張市丸の内５５
1000,24209210,Point(136.1929755 34.079752),尾鷲市宮ノ上町７－３４
1001,24210010,Point(136.4525238 34.8413247),亀山市天神３－２－２３
1002,24210510,Point(136.4174046 34.8570203),亀山市太岡寺町1310
1003,24211010,Point(136.847803 34.4657062),鳥羽市鳥羽市安楽島町1459
1004,24212010,Point(136.0929559 33.8919062),熊野市井戸町４８７７－１
1005,24213010,Point(136.4892712 34.6776106),津市久居野村町５６０
1006,24215010,Point(136.8204406 34.3290349),志摩市阿児町鵜方３１５３－１
1007,24323010,Point(136.5379373 35.1001393),いなべ市石槫東2977
1008,24342010,Point(136.627478 34.914545),四日市市北五味塚２０６０
1009,24344020,Point(136.6669713 35.0221396),三重郡川越町大字高松２５８
1010,24442010,Point(136.6372362 34.5272088),多気郡明和町明星1553
1011,25201060,Point(135.8764252 35.0649482),大津市下阪本４－１５－１２
1012,25201070,Point(135.8384305 34.9986995),大津市稲葉台２８番地先
1013,25201080,Point(135.9186076 35.1139585),大津市本堅田３－２５－２６
1014,25201090,Point(135.8905816 35.0030596),大津市由美浜１－１
1015,25201510,Point(135.8637668 35.0019479),大津市音羽台６ー１
1016,25201540,Point(135.9081578 34.9553705),大津市石山寺３－１１－２０
1017,25201570,Point(135.9872269 34.9439952),大津市上田上牧町字恋ノ山７６０－２
1018,25202090,Point(136.2399212 35.2528684),彦根市西今町800
1019,25203030,Point(136.2667782 35.3886949),長浜市分木町８－５
1020,25204050,Point(136.0944472 35.1267403),近江八幡市中村町２５
1021,25205030,Point(136.2048768 35.1058559),東近江市春日町１－１５
1022,25206030,Point(135.9521406 35.015314),草津市草津町１８３９
1023,25206510,Point(135.960524 35.0122876),草津市草津３丁目１４－７５
1024,25207010,Point(135.9878221 35.061777),守山市守山五丁目１３０－５
1025,25209010,Point(136.1644041 34.964518),甲賀市水口町水口６２００
1026,25212010,Point(136.0392195 35.4085099),高島市今津町南新保地先
1027,26101010,Point(135.7376726 35.0413296),京都市北区紫野花ノ坊町２３
1028,26102510,Point(135.759996 35.033474),京都市上京区烏丸通り上立売上ル相国寺門前町６４７の２
1029,26103010,Point(135.7785754 35.0484097),京都市左京区松ヶ崎堂ノ上町７番地の２
1030,26104010,Point(135.768125 35.0116574),京都市中京区寺町通り御池上ル上本能寺前町４８８
1031,26104060,Point(135.7347028 34.9972746),京都市中京区壬生東高田町１の２
1032,26104510,Point(135.7485527 35.00380579999999),京都市中京区錦大宮町１１７
1033,26104520,Point(135.7314496 35.0217817),京都市中京区西ノ京中保町１の４
1034,26107510,Point(135.7464222 34.9766563),京都市南区西九条南田町１の３
1035,26109010,Point(135.7614388 34.9353648),京都市伏見区東組町６８１
1036,26109020,Point(135.7329103 34.9386385),京都市伏見区久我東町６０の２
1037,26109030,Point(135.8077096 34.9461056),京都市伏見区醍醐鍵尾町１７
1038,26110010,Point(135.8116237 34.9883662),京都市山科区御陵四丁野町１
1039,26110510,Point(135.8137147 34.9723498),京都市山科区椥辻池尻町１４の２
1040,26111010,Point(135.6970648 34.97272299999999),京都市西京区樫原三宅町２４
1041,26201040,Point(135.126034 35.295753),福知山市岡ノ町１７５－３
1042,26202030,Point(135.3997423 35.4725387),舞鶴市溝尻１２００番地
1043,26203010,Point(135.2424489 35.3024841),綾部市宮代町土代３６
1044,26204010,Point(135.7975476 34.8877494),宇治市宇治若森７番地の６
1045,26205020,Point(135.1992499 35.5320785),宮津市吉原２５８６番地の２
1046,26206010,Point(135.5611696 35.014319),亀岡市余部町五反田２７－１
1047,26207030,Point(135.7890943 34.85319339999999),城陽市寺田宮ノ平１番地
1048,26208020,Point(135.7040816 34.9469578),向日市森本町天神森４番地の８
1049,26210510,Point(135.7150941 34.859282),八幡市戸津堂田地内
1050,26212010,Point(135.0730999 35.6262461),京丹後市峰山町丹波８５５
1051,26213010,Point(135.4462755 35.1146087),南丹市園部町黒田１－４
1052,26303020,Point(135.6927802 34.9060996),乙訓郡大山崎町円明寺松田１５番地
1053,26303510,Point(135.6849198 34.8938379),乙訓郡大山崎町小字茶屋地先
1054,26322020,Point(135.7362941 34.889103),久世郡久御山町坊ノ池高河原５番地
1055,26342020,Point(135.7693154 34.82309250000001),京田辺市田辺明田１番地
1056,26343010,Point(135.8083818 34.7959545),綴喜郡井手町井手野神３８番地
1057,26362020,Point(135.8265675 34.7377156),木津川市木津上戸１８番地
1058,26366030,Point(135.763971 34.745738),相楽郡精華町光台1丁目7
1059,26367010,Point(136.0258748 34.7653928),相楽郡南山城村北大河原中谷１２－５２
