rowNumber,stationId,Location,Address
1060,27101010,Point(135.5135548 34.7087221),大阪市北区菅栄町９－５
1061,27101510,Point(135.5018082 34.6959899),大阪市北区西天満２－７－９
1062,27103510,Point(135.4700047 34.697381),大阪市福島区海老江８－１－１０
1063,27104010,Point(135.4523554 34.68306949999999),大阪市此花区春日出北１－８－４
1064,27106010,Point(135.4726219 34.6729017),大阪市西区九条南２-１３-１７
1065,27108010,Point(135.4740101 34.6407367),大阪市大正区平尾２－２１－２８
1066,27113010,Point(135.441145 34.706171),大阪市西淀川区大和田６－１３－６
1067,27113510,Point(135.4371696 34.7043934),大阪市西淀川区出来島２－２－２４
1068,27114510,Point(135.5282521 34.7485825),大阪市東淀川区上新庄２－４－１５先
1069,27115010,Point(135.5192376 34.6818742),大阪市中央区大手前４－１－６７
1070,27115510,Point(135.5426099 34.6683746),大阪市東成区大今里西３－３－１１
1071,27116010,Point(135.5335846 34.6548574),大阪市生野区勝山北３－１３－４４
1072,27117010,Point(135.5406867 34.7268678),大阪市旭区中宮４－７－１１
1073,27117510,Point(135.561448 34.7160209),大阪市旭区新森６－３－１３
1074,27118020,Point(135.5430329 34.6971595),大阪市城東区新喜多２－４－３５
1075,27120510,Point(135.5113011 34.604784),大阪市住吉区我孫子東１－４－３２
1076,27121510,Point(135.5379828 34.6367992),大阪市東住吉区杭全町２－１３－６先
1077,27122010,Point(135.4983651 34.6482716),大阪市西成区花園北１－８－３２
1078,27123010,Point(135.4805698 34.7279232),大阪市淀川区野中北１－１１－２６
1079,27124010,Point(135.5861101 34.7089151),大阪市鶴見区浜３－８－６６
1080,27124510,Point(135.5781019 34.7036546),大阪市鶴見区諸口３－４－４４
1081,27125010,Point(135.4806725 34.6077923),大阪市住之江区御崎５－７－１７
1082,27125030,Point(135.4321541 34.6312772),大阪市住之江区南港東８－５
1083,27125510,Point(135.4910591 34.6227715),大阪市住之江区粉浜１－５－４８
1084,27125520,Point(135.4751199 34.6115767),大阪市住之江区南加賀屋１－１－８０先
1085,27126010,Point(135.545951 34.6201981),大阪市平野区平野西３－４－７
1086,27143510,Point(135.528624 34.55730399999999),堺市東区石原町１丁１０２
1087,27146010,Point(135.5113913 34.5570586),堺市北区金岡町1192-1
1088,27147010,Point(135.5629276 34.5388535),堺市美原区小平尾３９０番地
1089,27201020,Point(135.471219 34.5707763),堺市堺区少林寺町東４－１－１
1090,27201030,Point(135.4580715 34.5435805),堺市西区浜寺船尾町西５－６０
1091,27201050,Point(135.4550637 34.5598071),堺市西区浜寺石津町中２－３－２８
1092,27201080,Point(135.4721574 34.5939635),堺市堺区三宝町５－２８６
1093,27201090,Point(135.5128652 34.4869017),堺市南区若松台３－３４－１
1094,27201100,Point(135.5283023 34.5261181),堺市東区大美野１３５
1095,27201340,Point(135.5018183 34.530998),堺市中区深井水池町３２１４
1096,27201510,Point(135.4829962 34.5732755),堺市堺区南瓦町３－１
1097,27201560,Point(135.447972 34.5583889),堺市西区石津西町２４－４
1098,27201570,Point(135.5164658 34.5686456),堺市北区新金岡町４－１－９
1099,27201580,Point(135.5088663 34.5277469),堺市中区深井東町２６６１－３
1100,27201600,Point(135.5639847 34.5294692),堺市美原区美原町丹上３２９－１
1101,27202060,Point(135.3921665 34.466049),岸和田市西之内町２７９－２
1102,27202530,Point(135.3814348 34.4833962),岸和田市春木大国町８－２０
1103,27203030,Point(135.473196 34.7381854),豊中市千成町２－２－６５
1104,27203510,Point(135.4695999 34.7814943),豊中市中桜塚３－１－１
1105,27203520,Point(135.4925592 34.8093347),豊中市新千里西町1-1-3
1106,27204030,Point(135.4475336 34.8249793),池田市畑１－７－４
1107,27205060,Point(135.5039268 34.7584843),吹田市垂水町３－３２－５０
1108,27205080,Point(135.516357 34.8128173),吹田市藤白台１-１
1109,27205090,Point(135.5188107 34.7919888),吹田市高野台４－５－１
1110,27205530,Point(135.5212195 34.756319),吹田市寿町１-５
1111,27206030,Point(135.410514 34.5043449),泉大津市東雲町９－１２
1112,27207020,Point(135.5983661 34.8632504),高槻市大蔵司2-51-2
1113,27207030,Point(135.6150306 34.8372014),高槻市南庄所町3
1114,27207040,Point(135.6490019 34.8663996),高槻市梶原１－５
1115,27207510,Point(135.6172956 34.8458838),高槻市桃園町２－１
1116,27208010,Point(135.366139 34.4357717),貝塚市鳥羽１２２－１
1117,27209010,Point(135.5568719 34.7296986),守口市文園町８－８
1118,27209510,Point(135.5608747 34.7363332),守口市京阪本通２－６２
1119,27210010,Point(135.6512921 34.8147103),枚方市大垣内町２－１－２０
1120,27210020,Point(135.7069558 34.8173011),枚方市王仁公園１－１
1121,27210030,Point(135.6815718 34.8596482),枚方市楠葉並木２－２９－３
1122,27210510,Point(135.6863985 34.8319694),枚方市招提南町３－１０２２－１
1123,27210520,Point(135.6231519 34.7924294),枚方市南中振３－２９４－８
1124,27211010,Point(135.5686194 34.8163014),茨木市駅前３－８－１３
1125,27212010,Point(135.602002 34.625589),八尾市清水町１－２－５
1126,27212030,Point(135.63881 34.6352691),八尾市水越３－７０
1127,27212510,Point(135.5898817 34.6124327),八尾市南太子堂２－４－１
1128,27212520,Point(135.5782804 34.6294401),八尾市西久宝寺６５１
1129,27213050,Point(135.2983963 34.4041673),泉佐野市羽倉崎４－３－１２
1130,27213510,Point(135.3091548 34.3987719),泉佐野市新安松１－１－２４
1131,27214020,Point(135.5972974 34.4998488),富田林市常盤町１－１
1132,27215010,Point(135.6280019 34.7662331),寝屋川市本町１－１
1133,27216010,Point(135.5672092 34.4387959),河内長野市三日市町２８８－１
1134,27216520,Point(135.5636216 34.4552291),河内長野市西之山町２－２１
1135,27217510,Point(135.5517687 34.5796757),松原市阿保１－１６－３
1136,27218010,Point(135.6284685 34.7119851),大東市谷川１－１－１
1137,27219040,Point(135.4592882 34.4462013),和泉市緑ケ丘３－４－１
1138,27221010,Point(135.6455482 34.5729564),柏原市大字高井田８０９－１
1139,27224510,Point(135.5570404 34.777648),摂津市三島１－２－１
1140,27225010,Point(135.4459077 34.5252005),高石市東羽衣６－６－４５
1141,27225510,Point(135.4520136 34.5131898),高石市西取石６－１１－１
1142,27226030,Point(135.5974452 34.574123),藤井寺市岡１－１－１
1143,27227020,Point(135.6399158 34.65578),東大阪市南四条町３－３３
1144,27227030,Point(135.5973071 34.6680742),東大阪市西岩田３－３－２
1145,27227040,Point(135.5754813 34.6649412),東大阪市高井田元町２－８－２７
1146,27228010,Point(135.2734005 34.3659929),泉南市樽井１－１－１
1147,27229510,Point(135.6321609 34.7374635),四條畷市江瀬美町１２－１１
1148,27301010,Point(135.6630611 34.8837769),三島郡島本町桜井２－１－１
1149,27321010,Point(135.4941717 34.9189488),豊能郡豊能町余野４１４番地の１
1150,27367010,Point(135.228714 34.3393855),阪南市舞４－６－１４
1151,28101010,Point(135.2646412 34.719939),神戸市東灘区住吉東町５丁目
1152,28101030,Point(135.2659601 34.6882591),神戸市東灘区向洋町中６丁目
1153,28101040,Point(135.2636154 34.7082387),神戸市東灘区住吉南町1丁目
1154,28101520,Point(135.277466 34.7140375),神戸市東灘区魚崎南町６丁目１０
1155,28102010,Point(135.2299221 34.7139393),神戸市灘区神ノ木通３丁目
1156,28102040,Point(135.2340226 34.7042064),神戸市灘区新在家南町５丁目
1157,28103010,Point(135.2029851 34.7075195),神戸市中央区熊内町１丁目
1158,28105010,Point(135.1699209 34.6569687),神戸市兵庫区御崎町１丁目
1159,28106010,Point(135.1509124 34.6655765),神戸市長田区北町３丁目
1160,28107010,Point(135.1208072 34.6474071),神戸市須磨区行幸町３丁目
1161,28107020,Point(135.0986062 34.6935289),神戸市須磨区白川台５丁目
1162,28107510,Point(135.1298659 34.6513487),神戸市須磨区中島町１丁目
1163,28108010,Point(135.0612393 34.6373543),神戸市垂水区大町２丁目
1164,28108020,Point(134.9988343 34.7215534),神戸市西区平野町繁田
1165,28108510,Point(135.0609007 34.6287768),神戸市垂水区平磯１丁目
1166,28109010,Point(135.1336576 34.7221141),神戸市北区南五葉3-1-1
1167,28109030,Point(135.2226007 34.82544),神戸市北区藤原台北町１丁目
1168,28109520,Point(135.2161589 34.848449),神戸市北区八多町中
1169,28110010,Point(135.21206 34.6621412),神戸市中央区港島中町８丁目
1170,28110510,Point(135.200991 34.695635),神戸市中央区小野柄通２丁目１番１９号（中央消防署）
1171,28111010,Point(135.0635739 34.7424496),神戸市西区桜が丘東町５丁目
1172,28111510,Point(134.979063 34.6693589),神戸市西区曙町１０７０
1173,28201020,Point(134.6285158 34.8051865),姫路市広畑区正門通１丁目７番地の３
1174,28201030,Point(134.6772342 34.799866),姫路市飾磨区玉地１丁目２７番地
1175,28201040,Point(134.7049696 34.78538020000001),姫路市白浜町甲３９６－８
1176,28201050,Point(134.7409633 34.8188168),姫路市御国野町御着１１４２の２
1177,28201060,Point(134.5889833 34.7891826),姫路市網干区垣内中町１２０
1178,28201070,Point(134.6441278 34.8610095),姫路市飾西７２８の５
1179,28201090,Point(134.5801986 34.90361180000001),姫路市林田町林田１５
1180,28201380,Point(134.6967822 34.84702920000001),姫路市八代７７９番地の１７
1181,28201390,Point(134.737676 34.9102816),姫路市香寺町中屋１４
1182,28201520,Point(134.6827798 34.8351058),姫路市小姓町３５の３
1183,28201530,Point(134.6595313 34.7887543),姫路市飾磨区細江４４４
1184,28202010,Point(135.4046339 34.747641),尼崎市栗山町２丁目６番１号
1185,28202020,Point(135.4127441 34.7250871),尼崎市東難波町4丁目9-12
1186,28202030,Point(135.4204416 34.7158038),尼崎市北城内４７の１
1187,28202520,Point(135.3886705 34.7159955),尼崎市武庫川町1丁目25
1188,28202530,Point(135.3863701 34.765182),尼崎市武庫荘８－３１－１
1189,28202540,Point(135.411568 34.7467467),尼崎市南塚口町７の１７
1190,28202550,Point(135.4245068 34.7460579),尼崎市東塚口町２の２
1191,28202560,Point(135.3950525 34.7279116),尼崎市大庄北５丁目２の１地先
1192,28202570,Point(135.4476916 34.7540979),尼崎市東園田町４－７９
1193,28202580,Point(135.4235418 34.7126408),尼崎市東本町４丁目４７番地先
1194,28203020,Point(134.8883981 34.6986724),明石市二見町東二見４５７の１
1195,28203030,Point(134.9437595 34.6814035),明石市大久保町大窪６１２の１
1196,28203060,Point(134.9804159 34.6531234),明石市王子２丁目１２の６
1197,28203510,Point(134.9715895 34.6485439),明石市林崎町１丁目８の１０
1198,28203530,Point(134.9609329 34.6690564),明石市小久保１丁目５の５
1199,28204010,Point(135.3415092 34.7376624),西宮市六湛寺町１０番３号
1200,28204020,Point(135.3701078 34.7183836),西宮市鳴尾町３丁目５番１４号
1201,28204030,Point(135.3673005 34.7439871),西宮市瓦林町８番１号
1202,28204130,Point(135.3526872 34.7696173),西宮市上甲東園２丁目１１番２０号
1203,28204140,Point(135.2371348 34.8274697),西宮市山口町下山口４丁目２３番１号
1204,28204150,Point(135.3543201 34.7132147),西宮市浜甲子園２丁目１６番２３号
1205,28204510,Point(135.3415092 34.7376624),西宮市六湛寺町１０番３号
1206,28204520,Point(135.3486022 34.7316771),西宮市津門川町６番２０号
1207,28204530,Point(135.3454597 34.7480938),西宮市河原町１番３１号
1208,28204560,Point(135.3668245 34.7203214),西宮市甲子園７番町１５番７号
1209,28204570,Point(135.3075362 34.8263597),西宮市名塩新町１番地
1210,28205010,Point(134.8953679 34.3428874),洲本市本町３丁目４の１０
1211,28206090,Point(135.3033924 34.7459675),芦屋市朝日ヶ丘町１０番１０号
1212,28206510,Point(135.3173828 34.7313628),芦屋市打出町２番１３号
1213,28207030,Point(135.4010579 34.7842699),伊丹市千僧１丁目１番地
1214,28207510,Point(135.4104432 34.7935224),伊丹市高台４丁目の５
1215,28208010,Point(134.4680807 34.8036472),相生市旭１丁目１番３号
1216,28208510,Point(134.4870301 34.8197588),相生市池ノ内家の下５４６－７
1217,28209010,Point(134.8201981 35.544535),豊岡市中央町２－４
1218,28209510,Point(134.8237373 35.539756),豊岡市城南町３
1219,28210010,Point(134.842399 34.7573094),加古川市野口町良野１５６８番地
1220,28210020,Point(134.8235339 34.7418078),加古川市尾上町長田５１９
1221,28210030,Point(134.8433809 34.727075),加古川市別府町西町１
1222,28210050,Point(134.8328348 34.7931037),加古川市東神吉長神吉1590ー１
1223,28210180,Point(134.8224735 34.8271403),加古川市志方町志方町1758-3
1224,28210190,Point(134.8720055 34.8067917),加古川市平荘町山角266
1225,28210520,Point(134.8776041 34.743471),加古川市平岡町新在家１８０１－１
1226,28210530,Point(134.8230474 34.7571132),加古川市加古川町備後３３２－１
1227,28211010,Point(134.5433514 34.8577824),たつの市龍野町富永１００５の１
1228,28212010,Point(134.3903396 34.7549367),赤穂市加里屋８１番地
1229,28213010,Point(134.9690021 34.9942426),西脇市西脇市郷瀬町６０５
1230,28214010,Point(135.3618255 34.7859124),宝塚市宝塚市高司2-3-1
1231,28214510,Point(135.3451574 34.8093554),宝塚市栄町１丁目１６番２号
1232,28216010,Point(134.7906399 34.7659515),高砂市荒井町千鳥１丁目１番１号
1233,28216520,Point(134.7973076 34.771899),高砂市中島２丁目３５９－１
1234,28217010,Point(135.4169342 34.8298751),川西市中央町１２番１号
1235,28217520,Point(135.4092159 34.8133456),川西市加茂５丁目６３－１
1236,28217530,Point(135.4012784 34.8831302),川西市清流台16番2号
1237,28218510,Point(134.935277 34.8481763),小野市上本町２５０番地
1238,28219010,Point(135.2254559 34.8900447),三田市三輪２丁目１－１
1239,28381010,Point(134.9132896 34.7485875),加古郡稲美町国岡１－１
1240,28382010,Point(134.86795 34.7153597),加古郡播磨町東本荘１－５－３０
1241,28464010,Point(134.5722212 34.8331866),揖保郡太子町鵤280－１
1242,28641010,Point(135.0828637 35.1294529),丹波市柏原町柏原６８８
1243,29201020,Point(135.7428978 34.700443),奈良市百楽園４－１－１
1244,29201030,Point(135.7979944 34.7161814),奈良市朱雀６－１０－１
1245,29201060,Point(135.8359458 34.6748155),奈良市紀寺町７８５
1246,29201530,Point(135.7997165 34.6723054),奈良市柏木町519-17
1247,29202010,Point(135.7364507 34.5150717),大和高田市大中１００－１
1248,29204010,Point(135.8303094 34.5948116),天理市丹波市町１８０番地
1249,29205510,Point(135.790301 34.509211),橿原市八木町１丁目１－１８
1250,29206010,Point(135.8429944 34.5218927),桜井市粟殿１０００
1251,29208010,Point(135.737043 34.46037),御所市御所６０５－１０
1252,29209010,Point(135.7079001 34.6916695),生駒市山崎町４－１０
1253,29363010,Point(135.7783702 34.5628646),磯城郡田原本町宮古４０４－７
1254,29425010,Point(135.7092685 34.593396),北葛城郡王寺町王寺１丁目４２２７－３
1255,29451010,Point(136.0372508 34.1583727),吉野郡上北山村小橡根返948－1
1256,30201020,Point(135.1380815 34.2477906),和歌山市松江東３丁目２－６３
1257,30201030,Point(135.146911 34.2450676),和歌山市島橋北ノ丁１－２２
1258,30201040,Point(135.1857829 34.2396208),和歌山市中之島１４９１
1259,30201050,Point(135.1624828 34.2142592),和歌山市砂山南３－３－４５
1260,30201070,Point(135.1324962 34.2510472),和歌山市松江北５丁目１２９５番地４６
1261,30201080,Point(135.1446307 34.2333169),和歌山市湊２丁目１７－４０
1262,30201110,Point(135.1803157 34.1855097),和歌山市紀三井寺８３２－１
1263,30201130,Point(135.287748 34.2434908),和歌山市新庄３４８
1264,30201250,Point(135.1100505 34.2543887),和歌山市西庄１０９５
1265,30201270,Point(135.1987627 34.2610732),和歌山市六十谷４５
1266,30201280,Point(135.1809997 34.2140338),和歌山市小雑賀２－２－８
1267,30201300,Point(135.1864594 34.2129031),和歌山市北中島1丁目7-4
1268,30201520,Point(135.1887026 34.2264415),和歌山市木広町４丁目２３
1269,30202020,Point(135.2141826 34.1495701),海南市鳥居１９０
1270,30202140,Point(135.2099741 34.1566475),海南市日方１２６９
1271,30202160,Point(135.2005338 34.1593253),海南市船尾２３６－４
1272,30202180,Point(135.27939 34.1625212),海南市野上中１６６－１
1273,30203010,Point(135.6009567 34.3117943),橋本市市脇４丁目５番８号
1274,30204030,Point(135.1163438 34.0996597),有田市初島町浜１３６８－３
1275,30205010,Point(135.1552983 33.8910819),御坊市薗字円津２５５－４
1276,30205020,Point(135.1631757 33.9080516),御坊市湯川町小松原５０
1277,30205030,Point(135.16791 33.9041784),御坊市藤田町吉田２８８－１
1278,30205040,Point(135.1798304 33.8955679),御坊市野口７６１
1279,30205050,Point(135.1630313 33.8674976),御坊市塩屋町南塩屋５２－３
1280,30205060,Point(135.1830487 33.8347788),御坊市名田町上野１３４８－１５
1281,30206010,Point(135.3833504 33.7321135),田辺市湊１６２９－６
1282,30207010,Point(135.9858505 33.7201518),新宮市神倉3-2-39
1283,30301020,Point(135.1441151 34.1106858),海南市下津町下津３０６６－１６
1284,30301030,Point(135.1629015 34.1215208),海南市下津町黒田１１２番地
1285,30301050,Point(135.1880594 34.1270054),海南市下津町小松原２９
1286,30302010,Point(135.3070497 34.163865),海草郡紀美野町紀美野町動木１４４５
1287,30322010,Point(135.4024175 34.2729068),紀の川市粉河１４７９
1288,30361010,Point(135.1829826 34.0360218),有田郡湯浅町湯浅１９８５
1289,30384010,Point(135.1939121 33.9121988),日高郡日高川町大字小熊
1290,30390010,Point(135.2337297 33.8567607),日高郡印南町印南原３１９９－１
1291,30391010,Point(135.3439917 33.7931348),日高郡みなべ町晩稲３６
1292,31201020,Point(134.2280553 35.4969111),鳥取市栄町５０２
1293,31201040,Point(134.2361504 35.5037675),鳥取市西町１丁目４０１
1294,31202020,Point(133.3415734 35.43753900000001),米子市東福原１－１－４５
1295,31202520,Point(133.3307485 35.4282325),米子市加茂町１－１
1296,31203020,Point(133.8443247 35.43944500000001),倉吉市東巌城町２
1297,31204010,Point(133.2348626 35.513531),境港市誠道町２２５－１
1298,32201060,Point(133.0128471 35.475041),松江市西浜佐陀町５８２－１
1299,32201520,Point(133.0660438 35.4592885),松江市津田町３４３－４
1300,32202040,Point(132.0706429 34.8978256),浜田市片庭町２５４
1301,32203040,Point(132.7508999 35.3462243),出雲市塩冶町２２３－１
1302,32204040,Point(131.8512675 34.6778687),益田市昭和町１３－１
1303,32204950,Point(131.7929818 34.6785189),益田市高津町イ2340-3
1304,32205010,Point(132.4996385 35.2040294),大田市長久町長久字高禅寺ロ３３３－５０
1305,32206040,Point(133.2545686 35.4317631),安来市安来町字八幡５８２－１
1306,32207060,Point(132.221021 35.0112753),江津市江津町１５２５
1307,32209010,Point(132.9005304 35.3088037),雲南市木次町里方５３１－１
1308,32528950,Point(133.1977459 36.2789097),隠岐郡隠岐の島町北方福浦1700
1309,33201040,Point(133.9735102 34.605476),岡山市中区江並４２８－７３
1310,33201060,Point(133.9352329 34.6067072),岡山市南区南輝３－６－９
1311,33201120,Point(134.0327459 34.6581226),岡山市東区西大寺上１－２０－６０
1312,33201130,Point(133.9237065 34.6724367),岡山市北区南方１－３－６５
1313,33201160,Point(133.9856567 34.6841435),岡山市中区長岡５８－２
1314,33201180,Point(133.9208001 34.6611063),岡山市北区幸町１０－９
1315,33201190,Point(133.8528222 34.5880389),岡山市南区中畦５８９－４
1316,33201210,Point(133.863916 34.65261479999999),岡山市北区東花尻２４１－１
1317,33201220,Point(134.0545523 34.6398259),岡山市東区西大寺五明１８６
1318,33201250,Point(133.9285393 34.7846782),岡山市北区御津宇垣１６２９
1319,33201530,Point(133.9207248 34.6284591),岡山市南区青江６－３－１６
1320,33201540,Point(134.0758246 34.7134968),岡山市東区西祖１の４及び１の５
1321,33202020,Point(133.7418266 34.5452544),倉敷市水島北春日町１１－１１
1322,33202030,Point(133.7751875 34.5205048),倉敷市広江１－９－１
1323,33202060,Point(133.7597423 34.5165856),倉敷市松江３－１１－２６
1324,33202070,Point(133.7693672 34.5091621),倉敷市呼松３－１－２４
1325,33202080,Point(133.7741 34.5011853),倉敷市児島宇野津１７５５－１
1326,33202090,Point(133.7708994 34.4767912),倉敷市児島塩生１９５９－３
1327,33202100,Point(133.7162787 34.5384355),倉敷市連島町鶴新田１７０５
1328,33202110,Point(133.7758944 34.6007931),倉敷市美和１－１３－３３
1329,33202120,Point(133.8072838 34.5940316),倉敷市西田２０１－１
1330,33202130,Point(133.8114626 34.5613605),倉敷市藤戸町天城２２８５
1331,33202140,Point(133.8362679 34.5899827),倉敷市茶屋町早沖１１０３－１
1332,33202150,Point(133.8158591 34.5360861),倉敷市林８７０
1333,33202160,Point(133.7286457 34.5841792),倉敷市西阿知町１０７０
1334,33202170,Point(133.6692741 34.5481718),倉敷市玉島阿賀崎３－３－１
1335,33202180,Point(133.8099335 34.4693573),倉敷市児島小川１－１－１７
1336,33202190,Point(133.8439602 34.4738454),倉敷市児島田の口３－１３－１
1337,33202400,Point(133.7401624 34.5278135),倉敷市水島東千鳥町１－５０
1338,33202410,Point(133.7611332 34.5366081),倉敷市福田町古新田５３３?１
1339,33202420,Point(133.8231236 34.6463042),倉敷市上東１１１７－１
1340,33202520,Point(133.7660243 34.6015683),倉敷市阿知１－６００－４
1341,33202530,Point(133.7570366 34.5800143),倉敷市堀南６２１
1342,33203020,Point(134.0086808 35.07108789999999),津山市山北７４０
1343,33204010,Point(133.924191 34.4595985),玉野市明神町１－１
1344,33204020,Point(133.9318657 34.4600964),玉野市向日比１－４－２５
1345,33204030,Point(133.9090946 34.4575148),玉野市渋川１－４１０－１
1346,33204040,Point(133.9478511 34.4899774),玉野市宇野１－３０５５－６
1347,33204050,Point(133.9206503 34.4560387),玉野市日比２－６－５
1348,33204060,Point(133.9329484 34.4535257),玉野市向日比２－２８２３－５番地の一部
1349,33204070,Point(133.9767032 34.5349395),玉野市後閑１４９２－３
1350,33204090,Point(133.8991633 34.5245598),玉野市用吉１６５５－６
1351,33205010,Point(133.4907077 34.4595922),笠岡市神島１５５３
1352,33205020,Point(133.4605487 34.4942837),笠岡市茂平２８０
1353,33205510,Point(133.5073882 34.5071564),笠岡市大磯２７２－１１
1354,33207510,Point(133.4618076 34.60356),井原市井原町１１１３
1355,33208010,Point(133.7489712 34.6705868),総社市中央２－４－１０３
1356,33209010,Point(133.6106447 34.791041),高梁市落合町近似２８６－１
1357,33210010,Point(133.4620724 34.9724028),新見市金谷字出原６７１
1358,33211030,Point(134.2186291 34.7312032),備前市穂浪３０４３
1359,33211040,Point(134.1927834 34.7059861),備前市鶴海１５３６
1360,33211050,Point(134.1953924 34.7450937),備前市東片上７０５－２
1361,33211060,Point(134.295262 34.7863947),備前市三石宿上３９３－３
1362,33211070,Point(134.259746 34.8137553),備前市野谷３２４
1363,33211520,Point(134.1630569 34.7405894),備前市伊部１４１５－２
1364,33213020,Point(134.0995961 34.778599),赤磐市釣井２０９－１
1365,33215010,Point(134.1559961 35.0322127),美作市北山３８５－１
1366,33342010,Point(134.2940462 34.7473902),備前市備前市日生町寒河3961-1
1367,33423010,Point(133.8265408 34.5995481),都窪郡早島町前潟２４０
1368,33423510,Point(133.8171478 34.6075268),都窪郡早島町大字早島３１０１－７
1369,33441010,Point(133.7073379 34.5851341),倉敷市船穂町船穂2897
1370,33442010,Point(133.6244201 34.5432625),浅口市金光町占見新田751
1371,33444010,Point(133.583613 34.4783277),浅口市寄島町7555-2
1372,33503010,Point(133.6888858 34.628022),倉敷市真備町箭田1769-1
1373,33584510,Point(133.7884535 35.08112),真庭市目木177-1
1374,33681010,Point(133.763659 34.8346147),加賀郡吉備中央町竹部２１６４－３
1375,34102020,Point(132.535839 34.4459346),広島市東区馬木９－１－２
1376,34104510,Point(132.4234875 34.3919777),広島市西区己斐本町３－１３
1377,34105010,Point(132.4716534 34.4518447),広島市安佐南区古市１－３３－１４
1378,34105020,Point(132.4012132 34.4673967),広島市安佐南区沼田町大字伴６１５３
1379,34105510,Point(132.4717804 34.4546433),広島市安佐南区古市２－２１－１
1380,34201010,Point(132.4507608 34.4123956),広島市西区三篠町１－９－２５
1381,34201020,Point(132.4680505 34.3786302),広島市南区皆実町１－１５－３２
1382,34201250,Point(132.3844182 34.3721045),広島市西区井口２－１３－１
1383,34201260,Point(132.5095822 34.5185624),広島市安佐北区可部４－９－１
1384,34201510,Point(132.4584929 34.3952852),広島市中区基町１１－１
1385,34201520,Point(132.4696959 34.3809669),広島市南区比治山本町１２
1386,34202010,Point(132.5769764 34.2548538),呉市伏原２丁目６－３８
1387,34202020,Point(132.5621196 34.233441),呉市宮原４丁目８－１
1388,34202030,Point(132.561125 34.2477288),呉市中央３丁目１－３４
1389,34202040,Point(132.6274799 34.2318862),呉市広駅前１丁目６－１
1390,34202050,Point(132.547896 34.2185434),呉市警固屋１丁目１７２－１６
1391,34202510,Point(132.5843493 34.2533993),呉市西畑町３３地先
1392,34203010,Point(132.9030429 34.3410529),竹原市竹原町３４４４－１
1393,34204150,Point(133.0678975 34.40082),三原市宮浦２丁目１－１
1394,34204520,Point(133.0741158 34.3965538),三原市宮沖町１１９－２
1395,34205010,Point(133.2075875 34.4151156),尾道市東久保町１２－１
1396,34207020,Point(133.3687573 34.4833864),福山市明治町４番１号
1397,34207040,Point(133.4120217 34.5119416),福山市春日町３丁目１５番１８号
1398,34207060,Point(133.3820707 34.4399246),福山市水呑向丘１０７番地
1399,34207090,Point(133.3943468 34.4692547),福山市曙町５丁目１６番３号
1400,34207310,Point(133.3294451 34.5548708),福山市駅家町法成寺６７番地
1401,34207320,Point(133.3624239 34.4859845),福山市広島県
1402,34207510,Point(133.3619721 34.4859545),福山市東桜町３番５号
1403,34208050,Point(133.2421001 34.5701429),府中市元町１－５
1404,34209020,Point(132.8538309 34.7948277),三次市十日市町１６８－１
